time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-10-04_07:00:00 0.08 24.15 99.17 1.75 132.67 0.0 0.0 0.0 0.0
2023-10-04_07:15:00 0.09 25.2 93.45 2.36 136.57 322.57 584.81 540.94 43.87
2023-10-04_07:30:00 0.05 25.52 91.56 2.5 141.67 322.57 554.86 510.99 43.87
2023-10-04_07:45:00 0.05 25.86 89.8 2.61 140.14 346.4 430.58 359.39 71.2
2023-10-04_08:00:00 0.08 26.1 88.58 2.85 139.75 346.4 404.79 333.59 71.2
2023-10-04_08:15:00 0.13 26.39 87.38 3.0 143.49 357.7 333.94 241.77 92.17
2023-10-04_08:30:00 0.02 26.53 86.69 2.87 151.3 357.7 311.32 219.15 92.17
2023-10-04_08:45:00 0.03 26.83 85.58 2.86 154.71 474.05 331.84 245.76 86.08
2023-10-04_09:00:00 0.07 27.06 84.56 2.81 156.54 474.05 301.06 214.98 86.08
2023-10-04_09:15:00 0.08 27.28 83.49 2.84 162.5 492.72 261.18 167.99 93.19
2023-10-04_09:30:00 0.05 27.5 82.48 2.8 171.25 492.72 231.31 138.12 93.19
2023-10-04_09:45:00 0.09 27.79 81.33 2.77 175.7 569.79 211.65 117.36 94.29
2023-10-04_10:00:00 0.12 28.0 80.22 2.6 171.11 569.79 177.96 83.67 94.29
2023-10-04_10:15:00 0.18 28.3 78.63 2.59 173.01 580.67 133.88 48.63 85.25
2023-10-04_10:30:00 0.15 28.51 77.24 2.66 176.2 580.67 101.24 15.99 85.25
2023-10-04_10:45:00 0.12 28.74 75.85 2.84 181.97 621.1 80.27 0.0 80.27
2023-10-04_11:00:00 0.09 28.93 74.77 2.95 184.01 621.1 80.27 0.0 80.27
2023-10-04_11:15:00 0.11 29.21 73.64 3.13 179.05 673.94 75.39 0.0 75.39
2023-10-04_11:30:00 0.12 29.36 73.11 3.09 175.12 673.94 75.39 0.0 75.39
2023-10-04_11:45:00 0.08 29.38 72.79 3.16 175.45 488.57 63.53 0.0 63.53
2023-10-04_12:00:00 0.12 29.49 72.44 3.18 175.99 488.57 63.53 0.0 63.53
