time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-02_07:00:00 0.82 25.94 94.4 2.77 207.23 0.0 0.0 0.0 0.0
2023-07-02_07:15:00 0.81 26.79 89.68 3.03 206.44 315.2 677.63 635.62 42.01
2023-07-02_07:30:00 0.78 27.21 87.5 3.02 200.99 315.2 653.09 611.08 42.01
2023-07-02_07:45:00 0.78 27.69 85.2 3.25 199.99 355.84 386.04 80.99 305.04
2023-07-02_08:00:00 0.79 27.89 83.98 3.15 197.16 355.84 382.05 77.0 305.04
2023-07-02_08:15:00 0.8 28.33 81.89 3.25 197.95 440.09 449.55 64.19 385.36
2023-07-02_08:30:00 0.86 28.66 80.19 3.58 198.26 440.09 445.57 60.22 385.36
2023-07-02_08:45:00 0.89 29.04 78.22 3.93 201.26 553.89 543.17 90.01 453.17
2023-07-02_09:00:00 0.91 29.31 76.73 4.02 202.52 553.89 536.16 83.0 453.17
2023-07-02_09:15:00 0.93 29.52 75.69 4.34 205.06 591.18 551.95 80.01 471.93
2023-07-02_09:30:00 0.94 29.62 75.16 4.35 205.92 591.18 544.01 72.08 471.93
2023-07-02_09:45:00 0.94 29.69 74.76 4.35 205.68 548.12 525.33 19.99 505.34
2023-07-02_10:00:00 0.94 29.85 73.84 4.37 205.16 548.12 522.72 17.38 505.34
2023-07-02_10:15:00 0.94 29.93 72.95 4.39 205.55 488.59 470.14 8.32 461.81
2023-07-02_10:30:00 0.92 30.0 72.12 4.65 205.47 488.59 468.63 6.81 461.81
2023-07-02_10:45:00 0.9 30.28 70.76 4.84 205.39 609.21 521.83 22.31 499.52
2023-07-02_11:00:00 0.81 30.44 69.65 4.93 209.75 609.21 515.49 15.97 499.52
2023-07-02_11:15:00 0.78 30.82 67.71 4.87 213.68 831.64 322.65 50.12 272.52
2023-07-02_11:30:00 0.77 31.01 66.58 4.55 220.38 831.64 285.98 13.46 272.52
2023-07-02_11:45:00 0.83 31.31 65.46 4.36 225.99 850.51 209.4 0.0 209.4
2023-07-02_12:00:00 0.82 31.53 64.39 3.88 226.86 850.51 209.4 0.0 209.4
2023-07-02_12:15:00 0.78 31.89 62.73 3.8 224.05 907.87 272.31 0.0 272.31
2023-07-02_12:30:00 0.79 32.18 61.85 4.42 221.13 907.87 272.31 0.0 272.31
2023-07-02_12:45:00 0.87 31.91 63.04 4.84 220.18 720.66 113.44 0.0 113.44
