time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-09-12_07:00:00 0.71 26.17 70.37 3.23 254.71 0.0 0.0 0.0 0.0
2023-09-12_07:15:00 0.71 27.49 65.58 3.15 253.56 365.73 650.24 606.22 44.02
2023-09-12_07:30:00 0.66 27.88 63.96 3.56 254.24 365.73 618.57 574.55 44.02
2023-09-12_07:45:00 0.63 28.5 61.61 3.81 256.99 487.0 616.31 549.55 66.76
2023-09-12_08:00:00 0.63 28.98 59.91 3.69 260.68 487.0 579.45 512.69 66.76
2023-09-12_08:15:00 0.62 29.51 58.2 3.53 261.55 606.73 571.33 519.09 52.25
2023-09-12_08:30:00 0.54 29.84 57.25 3.54 263.08 606.73 526.54 474.29 52.25
2023-09-12_08:45:00 0.5 30.29 56.1 3.63 262.51 704.36 508.4 394.89 113.51
2023-09-12_09:00:00 0.54 30.6 55.53 3.63 260.96 704.36 463.68 350.17 113.51
2023-09-12_09:15:00 0.5 30.98 54.36 3.88 258.79 805.54 407.81 340.78 67.03
2023-09-12_09:30:00 0.51 31.26 53.89 3.97 259.17 805.54 354.83 287.81 67.03
2023-09-12_09:45:00 0.47 31.56 53.1 4.15 255.52 885.86 299.78 240.81 58.98
2023-09-12_10:00:00 0.48 31.75 52.88 4.32 251.61 885.86 243.33 184.35 58.98
2023-09-12_10:15:00 0.49 31.91 52.96 4.58 248.24 948.5 189.08 128.82 60.27
2023-09-12_10:30:00 0.48 32.01 53.31 4.94 247.28 948.5 132.02 71.75 60.27
2023-09-12_10:45:00 0.5 32.16 53.41 5.21 246.87 987.98 123.9 17.19 106.71
2023-09-12_11:00:00 0.54 32.25 53.72 5.31 245.98 987.98 106.71 0.0 106.71
2023-09-12_11:15:00 0.59 32.38 53.75 5.39 244.04 1016.84 71.21 0.0 71.21
2023-09-12_11:30:00 0.56 32.47 53.8 5.61 239.86 1016.84 71.21 0.0 71.21
2023-09-12_11:45:00 0.46 32.58 53.6 5.79 238.46 1023.86 61.78 0.0 61.78
2023-09-12_12:00:00 0.38 32.75 52.91 5.89 238.45 1023.86 61.78 0.0 61.78
2023-09-12_12:15:00 0.33 32.92 52.14 6.01 240.08 1011.17 61.52 0.0 61.52
2023-09-12_12:30:00 0.26 33.05 51.53 6.18 242.99 1011.17 61.52 0.0 61.52
2023-09-12_12:45:00 0.26 33.1 51.34 6.22 244.82 979.93 60.89 0.0 60.89
2023-09-12_13:00:00 0.26 33.14 51.39 6.31 246.41 979.93 60.89 0.0 60.89
2023-09-12_13:15:00 0.27 33.12 51.58 6.23 248.44 929.9 59.88 0.0 59.88
2023-09-12_13:30:00 0.3 33.15 51.59 6.23 249.9 929.9 59.88 0.0 59.88
2023-09-12_13:45:00 0.26 33.09 51.85 6.29 251.29 856.13 61.24 0.0 61.24
2023-09-12_14:00:00 0.22 33.07 52.0 6.34 251.62 856.13 61.24 0.0 61.24
