time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-10_07:00:00 0.0 28.51 67.47 3.67 230.49 0.0 0.0 0.0 0.0
2023-08-10_07:15:00 0.0 29.54 65.9 4.56 235.61 368.1 694.92 650.73 44.19
2023-08-10_07:30:00 0.0 29.75 64.87 4.8 235.47 368.1 666.47 622.27 44.19
2023-08-10_07:45:00 0.0 30.27 63.06 4.99 235.09 485.63 670.9 610.77 60.14
2023-08-10_08:00:00 0.0 30.7 61.53 5.2 235.78 485.63 636.94 576.8 60.14
2023-08-10_08:15:00 0.0 31.19 60.12 5.4 237.23 598.14 629.91 560.92 68.99
2023-08-10_08:30:00 0.0 31.46 59.95 5.43 240.24 598.14 590.54 521.54 68.99
2023-08-10_08:45:00 0.0 31.78 59.97 5.46 239.72 688.1 576.35 415.72 160.63
2023-08-10_09:00:00 0.0 32.05 59.97 5.1 244.56 688.1 539.28 378.65 160.63
2023-08-10_09:15:00 0.0 32.38 59.63 4.67 247.17 774.64 537.79 324.65 213.13
2023-08-10_09:30:00 0.0 32.68 58.91 4.21 246.19 774.64 500.18 287.05 213.13
2023-08-10_09:45:00 0.0 33.03 58.12 3.66 253.9 866.9 426.47 302.87 123.6
2023-08-10_10:00:00 0.0 33.25 57.8 3.26 261.33 866.9 378.74 255.15 123.6
2023-08-10_10:15:00 0.0 33.46 56.92 3.0 270.48 928.56 353.39 203.43 149.96
2023-08-10_10:30:00 0.0 33.54 56.84 2.79 278.94 928.56 305.58 155.62 149.96
2023-08-10_10:45:00 0.0 33.6 56.68 2.47 290.68 981.53 226.39 115.64 110.76
2023-08-10_11:00:00 0.0 33.54 57.17 2.12 305.28 981.53 177.13 66.37 110.76
2023-08-10_11:15:00 0.0 33.53 57.47 1.82 320.74 1015.58 71.79 9.81 61.98
2023-08-10_11:30:00 0.0 33.5 57.84 1.73 340.38 1015.58 61.98 0.0 61.98
2023-08-10_11:45:00 0.0 33.44 58.24 1.92 358.29 1026.65 62.23 0.0 62.23
