time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-10_07:00:00 0.0 26.84 84.04 2.7 242.83 0.0 0.0 0.0 0.0
2023-08-10_07:15:00 0.0 27.35 81.29 2.79 250.1 312.38 678.96 636.99 41.97
2023-08-10_07:30:00 0.0 27.6 80.1 2.89 248.67 312.38 652.77 610.79 41.97
2023-08-10_07:45:00 0.0 28.04 78.09 2.89 248.94 433.52 677.57 630.41 47.17
2023-08-10_08:00:00 0.0 28.35 76.53 2.61 251.84 433.52 644.35 597.19 47.17
2023-08-10_08:15:00 0.0 28.82 74.35 2.82 256.41 549.49 641.71 590.58 51.13
2023-08-10_08:30:00 0.0 29.15 72.49 2.94 259.15 549.49 602.29 551.15 51.13
2023-08-10_08:45:00 0.0 29.59 70.15 3.05 256.86 657.52 581.94 527.68 54.25
2023-08-10_09:00:00 0.0 29.88 68.45 3.07 257.77 657.52 537.16 482.91 54.25
2023-08-10_09:15:00 0.0 30.33 66.3 2.97 258.95 755.19 504.33 447.61 56.72
2023-08-10_09:30:00 0.0 30.64 64.65 2.81 264.85 755.19 455.15 398.43 56.72
2023-08-10_09:45:00 0.0 31.06 62.91 3.01 268.46 838.85 412.6 353.88 58.71
2023-08-10_10:00:00 0.0 31.37 61.58 3.23 268.0 838.85 360.16 301.45 58.71
2023-08-10_10:15:00 0.0 31.73 60.14 3.28 264.85 908.12 311.56 251.31 60.25
2023-08-10_10:30:00 0.0 31.99 59.1 3.34 263.17 908.12 257.08 196.83 60.25
2023-08-10_10:45:00 0.0 32.28 58.1 3.31 261.16 961.41 204.87 143.51 61.36
2023-08-10_11:00:00 0.0 32.56 57.13 3.17 260.0 961.41 150.67 89.31 61.36
2023-08-10_11:15:00 0.0 32.86 56.14 3.15 258.46 996.07 91.48 29.36 62.12
2023-08-10_11:30:00 0.0 33.08 55.35 3.03 262.66 996.07 62.12 0.0 62.12
2023-08-10_11:45:00 0.0 33.24 54.77 2.97 261.14 944.35 90.86 0.0 90.86
2023-08-10_12:00:00 0.0 33.44 54.09 3.0 259.95 944.35 90.86 0.0 90.86
2023-08-10_12:15:00 0.0 33.63 53.45 3.01 261.22 870.9 112.09 0.0 112.09
2023-08-10_12:30:00 0.0 33.83 52.79 3.0 259.65 870.9 112.09 0.0 112.09
2023-08-10_12:45:00 0.0 33.97 52.28 3.17 258.38 856.99 63.9 0.0 63.9
2023-08-10_13:00:00 0.0 34.15 51.69 3.28 258.76 856.99 63.9 0.0 63.9
