time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-10-02_07:00:00 0.61 26.25 88.23 2.45 320.12 0.0 0.0 0.0 0.0
2023-10-02_07:15:00 0.62 27.06 84.96 2.55 320.21 357.12 569.62 524.77 44.84
2023-10-02_07:30:00 0.62 27.25 83.6 2.66 321.96 357.12 537.99 493.15 44.84
2023-10-02_07:45:00 0.63 27.59 81.96 2.39 323.01 476.3 540.21 486.13 54.09
2023-10-02_08:00:00 0.68 27.77 80.84 2.19 332.85 476.3 502.26 448.17 54.09
2023-10-02_08:15:00 0.64 28.02 79.77 2.29 335.92 588.7 484.96 431.38 53.57
2023-10-02_08:30:00 0.63 28.17 78.93 2.15 345.09 588.7 440.8 387.23 53.57
2023-10-02_08:45:00 0.63 28.36 78.19 2.47 3.83 690.44 408.58 352.01 56.57
2023-10-02_09:00:00 0.6 28.49 77.69 2.44 6.83 690.44 359.67 303.1 56.57
2023-10-02_09:15:00 0.54 28.68 76.93 2.53 7.95 771.73 351.72 234.79 116.93
2023-10-02_09:30:00 0.4 28.79 76.44 2.71 17.03 771.73 304.01 187.08 116.93
2023-10-02_09:45:00 0.28 28.9 76.02 3.11 19.04 823.4 388.88 105.28 283.6
2023-10-02_10:00:00 0.16 28.97 75.83 3.75 16.99 823.4 351.71 68.11 283.6
2023-10-02_10:15:00 0.08 29.08 75.47 4.3 16.35 909.59 123.06 45.42 77.64
2023-10-02_10:30:00 0.04 29.12 75.46 4.82 19.42 909.59 77.64 0.0 77.64
2023-10-02_10:45:00 0.02 29.13 75.59 5.19 21.04 951.41 62.78 0.0 62.78
2023-10-02_11:00:00 0.01 29.15 75.64 5.57 19.93 951.41 62.78 0.0 62.78
2023-10-02_11:15:00 0.0 29.15 75.65 5.68 20.57 972.83 63.17 0.0 63.17
2023-10-02_11:30:00 0.0 29.14 75.8 5.88 22.76 972.83 63.17 0.0 63.17
2023-10-02_11:45:00 0.0 29.13 76.19 6.11 22.57 974.5 76.35 0.0 76.35
2023-10-02_12:00:00 0.0 29.14 76.58 6.21 23.12 974.5 76.35 0.0 76.35
2023-10-02_12:15:00 0.0 29.11 77.17 6.23 25.23 948.77 154.38 0.0 154.38
2023-10-02_12:30:00 0.0 29.12 77.53 6.24 23.68 948.77 154.38 0.0 154.38
2023-10-02_12:45:00 0.0 29.12 77.84 6.25 23.02 919.78 85.12 0.0 85.12
2023-10-02_13:00:00 0.02 29.15 77.97 6.2 23.14 919.78 85.12 0.0 85.12
2023-10-02_13:15:00 0.03 29.14 78.15 6.01 24.05 868.27 60.76 0.0 60.76
2023-10-02_13:30:00 0.14 29.15 78.15 5.81 25.81 868.27 60.76 0.0 60.76
2023-10-02_13:45:00 0.24 29.12 78.32 5.73 24.45 797.27 63.31 0.0 63.31
2023-10-02_14:00:00 0.24 29.16 78.46 6.0 21.28 797.27 63.31 0.0 63.31
2023-10-02_14:15:00 0.24 29.13 79.06 6.13 21.03 693.84 214.83 0.0 214.83
2023-10-02_14:30:00 0.19 29.1 79.94 6.36 23.01 693.84 214.83 0.0 214.83
2023-10-02_14:45:00 0.21 29.03 80.97 6.45 22.25 610.87 57.96 0.0 57.96
2023-10-02_15:00:00 0.25 29.03 81.58 6.42 22.95 610.87 57.96 0.0 57.96
2023-10-02_15:15:00 0.26 28.95 82.21 6.39 24.5 498.84 62.04 0.0 62.04
2023-10-02_15:30:00 0.33 28.95 82.34 6.47 27.62 498.84 62.04 0.0 62.04
2023-10-02_15:45:00 0.39 28.86 82.58 6.07 28.12 374.49 95.33 0.0 95.33
2023-10-02_16:00:00 0.4 28.88 82.35 5.61 27.14 374.49 95.33 0.0 95.33
2023-10-02_16:15:00 0.32 28.77 82.67 5.43 26.46 247.82 96.15 0.0 96.15
2023-10-02_16:30:00 0.24 28.78 82.62 5.05 28.38 247.82 96.15 0.0 96.15
2023-10-02_16:45:00 0.18 28.65 83.12 4.88 31.38 136.18 30.64 0.0 30.64
2023-10-02_17:00:00 0.17 28.64 83.26 4.76 30.55 136.18 30.64 0.0 30.64
2023-10-02_17:15:00 0.08 28.41 84.47 4.72 27.63 28.79 13.57 0.0 13.57
2023-10-02_17:30:00 0.05 28.39 84.89 4.31 24.63 28.79 13.57 0.0 13.57
2023-10-02_17:45:00 0.05 28.26 85.42 4.15 26.74 0.0 0.0 0.0 0.0
2023-10-02_18:00:00 0.05 28.2 85.98 3.84 25.86 0.0 0.0 0.0 0.0
2023-10-02_18:15:00 0.09 28.2 86.09 3.89 24.4 0.0 0.0 0.0 0.0
2023-10-02_18:30:00 0.06 28.16 86.53 3.67 22.33 0.0 0.0 0.0 0.0
2023-10-02_18:45:00 0.01 28.11 87.02 3.39 23.89 0.0 0.0 0.0 0.0
2023-10-02_19:00:00 0.0 28.07 87.45 3.23 27.02 0.0 0.0 0.0 0.0
2023-10-02_19:15:00 0.0 28.04 87.71 3.27 32.11 0.0 0.0 0.0 0.0
2023-10-02_19:30:00 0.0 28.02 87.6 3.15 35.48 0.0 0.0 0.0 0.0
2023-10-02_19:45:00 0.0 28.08 86.81 2.91 37.01 0.0 0.0 0.0 0.0
2023-10-02_20:00:00 0.0 28.08 86.22 3.04 38.93 0.0 0.0 0.0 0.0
2023-10-02_20:15:00 0.0 27.94 86.6 2.98 38.55 0.0 0.0 0.0 0.0
2023-10-02_20:30:00 0.0 27.86 87.02 2.77 25.7 0.0 0.0 0.0 0.0
2023-10-02_20:45:00 0.0 27.75 87.68 2.68 20.98 0.0 0.0 0.0 0.0
2023-10-02_21:00:00 0.0 27.7 88.06 2.8 18.7 0.0 0.0 0.0 0.0
2023-10-02_21:15:00 0.0 27.67 88.31 3.03 15.81 0.0 0.0 0.0 0.0
2023-10-02_21:30:00 0.0 27.56 88.75 2.7 8.15 0.0 0.0 0.0 0.0
2023-10-02_21:45:00 0.0 27.53 88.8 2.83 0.67 0.0 0.0 0.0 0.0
