time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-10-05_07:00:00 0.52 25.68 93.58 1.28 270.5 0.0 0.0 0.0 0.0
2023-10-05_07:15:00 0.53 26.75 88.85 1.47 273.9 353.89 561.18 517.43 43.75
2023-10-05_07:30:00 0.58 27.0 87.18 1.41 277.82 353.89 529.44 485.69 43.75
2023-10-05_07:45:00 0.53 27.37 85.3 1.34 263.24 472.88 531.71 483.51 48.2
2023-10-05_08:00:00 0.52 27.6 83.9 1.34 254.43 472.88 493.21 445.01 48.2
2023-10-05_08:15:00 0.45 27.91 82.48 1.31 257.9 584.68 474.56 423.01 51.54
2023-10-05_08:30:00 0.37 28.07 81.5 0.83 278.34 584.68 430.26 378.71 51.54
2023-10-05_08:45:00 0.37 28.36 80.23 0.23 331.41 686.05 397.26 343.16 54.11
2023-10-05_09:00:00 0.49 28.54 79.44 0.5 65.03 686.05 348.21 294.1 54.11
2023-10-05_09:15:00 0.59 28.72 78.9 1.0 50.79 773.57 304.92 248.78 56.14
2023-10-05_09:30:00 0.66 28.82 78.6 1.45 53.87 773.57 252.34 196.2 56.14
2023-10-05_09:45:00 0.69 28.97 78.28 1.78 57.74 846.55 202.62 144.95 57.67
2023-10-05_10:00:00 0.62 29.04 78.2 1.89 57.54 846.55 147.94 90.26 57.67
2023-10-05_10:15:00 0.59 29.08 78.23 2.13 65.79 802.79 98.96 31.69 67.27
2023-10-05_10:30:00 0.56 29.09 78.51 2.56 72.27 802.79 67.27 0.0 67.27
2023-10-05_10:45:00 0.59 28.98 79.23 2.79 72.31 852.14 64.3 0.0 64.3
2023-10-05_11:00:00 0.62 28.92 79.83 3.0 68.06 852.14 64.3 0.0 64.3
2023-10-05_11:15:00 0.64 28.9 80.12 3.09 64.74 866.36 92.69 0.0 92.69
2023-10-05_11:30:00 0.62 28.91 80.23 3.29 67.02 866.36 92.69 0.0 92.69
2023-10-05_11:45:00 0.55 28.94 80.32 3.61 64.1 900.47 69.18 0.0 69.18
2023-10-05_12:00:00 0.53 28.96 80.32 3.86 61.23 900.47 69.18 0.0 69.18
2023-10-05_12:15:00 0.42 28.98 80.3 3.79 58.69 866.57 63.25 0.0 63.25
