time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-09-29_07:00:00 0.83 26.04 87.81 1.28 266.12 0.0 0.0 0.0 0.0
2023-09-29_07:15:00 0.85 27.02 82.97 1.27 276.7 319.96 603.51 560.39 43.12
2023-09-29_07:30:00 0.83 27.26 81.87 1.43 277.61 319.96 573.84 530.72 43.12
2023-09-29_07:45:00 0.89 27.5 80.65 1.2 270.59 337.6 345.54 36.05 309.49
2023-09-29_08:00:00 0.91 27.68 79.91 1.16 281.01 337.6 343.07 33.58 309.49
2023-09-29_08:15:00 0.89 27.97 78.8 1.37 284.41 450.45 441.13 177.54 263.58
2023-09-29_08:30:00 0.91 28.13 78.12 1.32 290.09 450.45 425.35 161.76 263.58
2023-09-29_08:45:00 0.89 28.59 76.5 1.65 294.33 664.49 479.25 379.14 100.1
2023-09-29_09:00:00 0.81 28.86 75.14 1.85 286.99 664.49 434.55 334.45 100.1
2023-09-29_09:15:00 0.81 29.25 73.47 1.92 276.81 750.82 440.21 257.93 182.28
2023-09-29_09:30:00 0.84 29.54 71.93 1.99 287.1 750.82 397.8 215.52 182.28
2023-09-29_09:45:00 0.82 29.86 70.36 1.93 288.83 820.98 423.19 152.12 271.07
2023-09-29_10:00:00 0.81 30.12 69.08 1.93 293.27 820.98 384.31 113.24 271.07
2023-09-29_10:15:00 0.76 30.35 67.95 2.14 295.42 821.41 554.69 38.15 516.54
2023-09-29_10:30:00 0.8 30.57 66.79 2.32 290.62 821.41 534.59 18.06 516.54
2023-09-29_10:45:00 0.85 30.83 65.64 2.58 287.15 893.24 463.22 0.0 463.22
2023-09-29_11:00:00 0.91 31.01 64.7 2.77 282.98 893.24 463.22 0.0 463.22
2023-09-29_11:15:00 0.91 31.01 64.31 2.86 281.82 717.02 626.25 0.0 626.25
2023-09-29_11:30:00 0.88 31.15 63.65 2.87 287.61 717.02 626.25 0.0 626.25
2023-09-29_11:45:00 0.89 31.27 63.08 2.72 289.73 698.28 658.82 0.0 658.82
2023-09-29_12:00:00 0.88 31.41 62.45 2.52 288.63 698.28 658.82 0.0 658.82
2023-09-29_12:15:00 0.86 31.65 61.62 2.41 287.97 811.93 727.06 0.0 727.06
2023-09-29_12:30:00 0.87 31.8 61.1 2.39 285.61 811.93 727.06 0.0 727.06
2023-09-29_12:45:00 0.87 31.92 60.78 2.51 287.14 728.55 562.89 0.0 562.89
2023-09-29_13:00:00 0.87 32.04 60.53 2.62 286.68 728.55 562.89 0.0 562.89
2023-09-29_13:15:00 0.87 32.1 60.3 2.8 287.99 814.34 442.1 0.0 442.1
2023-09-29_13:30:00 0.88 32.21 59.69 3.11 288.66 814.34 442.1 0.0 442.1
2023-09-29_13:45:00 0.88 32.2 58.93 3.44 286.64 592.56 317.19 0.0 317.19
2023-09-29_14:00:00 0.87 32.24 57.72 3.71 284.36 592.56 317.19 0.0 317.19
